ReqID,Core,WCLatency,Arrival_Time,Finish_Time
13070813,0,8,443903604,443903612
13070829,0,7,443903687,443903694
13070831,0,13,443903694,443903707
13070837,0,3,443903707,443903710
13070841,0,6,443903710,443903716
13070865,0,7,443903827,443903834
13070877,0,8,443903848,443903856
13070902,0,7,443903967,443903974
13070914,0,8,443903988,443903996
13070965,0,7,443904217,443904224
13070977,0,8,443904238,443904246
13071002,0,7,443904357,443904364
13071014,0,8,443904378,443904386
13071030,0,7,443904461,443904468
13071042,0,8,443904482,443904490
13071093,0,7,443904711,443904718
13071147,0,7,443904923,443904930
13071159,0,8,443904944,443904952
13071263,0,7,443905391,443905398
13083745,0,7,444013247,444013254
13083756,0,8,444013268,444013276
13083772,0,7,444013351,444013358
13083784,0,8,444013372,444013380
13083809,0,7,444013491,444013498
13083811,0,13,444013498,444013511
13083817,0,3,444013511,444013514
13083821,0,6,444013514,444013520
13083846,0,7,444013629,444013636
13083858,0,8,444013650,444013658
13083910,0,7,444013877,444013884
13083922,0,16,444013898,444013914
13083947,0,7,444014017,444014024
13083959,0,16,444014038,444014054
13083975,0,7,444014121,444014128
13083977,0,13,444014128,444014141
13083983,0,3,444014141,444014144
13083987,0,10,444014144,444014154
13084039,0,7,444014363,444014370
13084051,0,8,444014384,444014392
13084094,0,7,444014575,444014582
13084106,0,16,444014596,444014612
13084211,0,7,444015041,444015048
13084213,0,13,444015048,444015061
13084219,0,3,444015061,444015064
13096691,0,7,444122869,444122876
13096692,0,13,444122876,444122889
13096698,0,3,444122889,444122892
13096702,0,10,444122892,444122902
13096718,0,7,444122967,444122974
13096720,0,13,444122974,444122987
13096726,0,3,444122987,444122990
13096730,0,6,444122990,444122996
13096755,0,7,444123105,444123112
13096767,0,16,444123126,444123142
13096791,0,7,444123247,444123254
13096803,0,16,444123268,444123284
13096855,0,7,444123495,444123502
13096857,0,13,444123502,444123515
13096863,0,3,444123515,444123518
13096867,0,6,444123518,444123524
13096892,0,7,444123633,444123640
13096894,0,13,444123640,444123653
13096900,0,3,444123653,444123656
13096904,0,6,444123656,444123662
13096920,0,7,444123735,444123742
13096932,0,16,444123756,444123772
13096983,0,7,444123985,444123992
13096995,0,16,444124006,444124022
13097038,0,7,444124197,444124204
13097040,0,13,444124204,444124217
13097046,0,3,444124217,444124220
13097050,0,6,444124220,444124226
13097154,0,7,444124663,444124670
13097166,0,16,444124684,444124700
13109635,0,7,444232499,444232506
13109662,0,7,444232603,444232610
13109664,0,13,444232610,444232623
13109670,0,3,444232623,444232626
13109674,0,6,444232626,444232632
13109699,0,7,444232741,444232748
13109701,0,13,444232748,444232761
13109707,0,3,444232761,444232764
13109711,0,10,444232764,444232774
13109736,0,7,444232875,444232882
13109748,0,16,444232896,444232912
13109800,0,7,444233123,444233130
13109802,0,13,444233130,444233143
13109808,0,3,444233143,444233146
13109812,0,10,444233146,444233156
13109837,0,7,444233257,444233264
13109849,0,8,444233278,444233286
13109865,0,7,444233361,444233368
13109867,0,13,444233368,444233381
13109873,0,3,444233381,444233384
13109877,0,10,444233384,444233394
13109928,0,7,444233605,444233612
13109930,0,13,444233612,444233625
13109936,0,3,444233625,444233628
13109940,0,6,444233628,444233634
13109983,0,7,444233815,444233822
13109995,0,16,444233836,444233852
13110101,0,7,444234279,444234286
13110113,0,16,444234300,444234316
13122579,0,7,444342087,444342094
13122580,0,6,444342094,444342100
13122582,0,6,444342100,444342106
13122583,0,10,444342106,444342116
13122608,0,7,444342207,444342214
13122610,0,13,444342214,444342227
13122616,0,3,444342227,444342230
13122620,0,10,444342230,444342240
13122645,0,7,444342341,444342348
13122647,0,13,444342348,444342361
13122653,0,3,444342361,444342364
13122657,0,10,444342364,444342374
13122682,0,7,444342475,444342482
13122684,0,13,444342482,444342495
13122690,0,3,444342495,444342498
13122694,0,6,444342498,444342504
13122746,0,7,444342721,444342728
13122748,0,13,444342728,444342741
13122754,0,3,444342741,444342744
13122758,0,10,444342744,444342754
13122783,0,7,444342855,444342862
13122785,0,13,444342862,444342875
13122791,0,3,444342875,444342878
13122795,0,10,444342878,444342888
13122811,0,7,444342953,444342960
13122813,0,13,444342960,444342973
13122819,0,3,444342973,444342976
13122823,0,10,444342976,444342986
13122875,0,7,444343195,444343202
13122877,0,13,444343202,444343215
13122883,0,3,444343215,444343218
13122887,0,10,444343218,444343228
13122930,0,7,444343401,444343408
13122932,0,13,444343408,444343421
13122938,0,3,444343421,444343424
13122942,0,10,444343424,444343434
13123048,0,7,444343859,444343866
13123050,0,13,444343866,444343879
13123056,0,3,444343879,444343882
13135532,0,7,444451693,444451700
13135533,0,13,444451700,444451713
13135539,0,3,444451713,444451716
13135543,0,10,444451716,444451726
13135559,0,7,444451791,444451798
13135571,0,16,444451812,444451828
13135596,0,7,444451931,444451938
13135608,0,8,444451952,444451960
13135633,0,7,444452071,444452078
13135645,0,16,444452092,444452108
13135697,0,7,444452319,444452326
13135699,0,13,444452326,444452339
13135705,0,3,444452339,444452342
13135709,0,6,444452342,444452348
13135734,0,7,444452457,444452464
13135736,0,13,444452464,444452477
13135742,0,3,444452477,444452480
13135746,0,10,444452480,444452490
13135762,0,7,444452555,444452562
13135764,0,13,444452562,444452575
13135770,0,3,444452575,444452578
13135774,0,6,444452578,444452584
13135825,0,7,444452803,444452810
13135827,0,13,444452810,444452823
13135833,0,3,444452823,444452826
13135837,0,10,444452826,444452836
13135880,0,7,444453009,444453016
13135882,0,13,444453016,444453029
13135888,0,3,444453029,444453032
13135892,0,10,444453032,444453042
13135998,0,7,444453467,444453474
13136000,0,13,444453474,444453487
13136006,0,3,444453487,444453490
13136010,0,6,444453490,444453496
13148479,0,7,444561307,444561314
13148480,0,13,444561314,444561327
13148486,0,3,444561327,444561330
13148490,0,10,444561330,444561340
13148506,0,7,444561405,444561412
13148508,0,13,444561412,444561425
13148514,0,3,444561425,444561428
13148518,0,10,444561428,444561438
13148543,0,7,444561539,444561546
13148545,0,13,444561546,444561559
13148551,0,3,444561559,444561562
13148555,0,10,444561562,444561572
13148580,0,7,444561673,444561680
13148582,0,13,444561680,444561693
13148588,0,3,444561693,444561696
13148592,0,10,444561696,444561706
13148644,0,7,444561915,444561922
13148646,0,13,444561922,444561935
13148652,0,3,444561935,444561938
13148656,0,6,444561938,444561944
13148681,0,7,444562053,444562060
13148693,0,16,444562074,444562090
13148709,0,7,444562157,444562164
13148711,0,13,444562164,444562177
13148717,0,3,444562177,444562180
13148721,0,10,444562180,444562190
13148773,0,7,444562399,444562406
13148775,0,13,444562406,444562419
13148781,0,3,444562419,444562422
13148785,0,10,444562422,444562432
13148828,0,7,444562605,444562612
13148830,0,13,444562612,444562625
13148836,0,3,444562625,444562628
13148840,0,10,444562628,444562638
13148946,0,7,444563063,444563070
13148948,0,13,444563070,444563083
13148954,0,3,444563083,444563086
13148958,0,10,444563086,444563096
13161430,0,7,444670897,444670904
13161441,0,16,444670918,444670934
13161457,0,7,444671001,444671008
13161459,0,13,444671008,444671021
13161465,0,3,444671021,444671024
13161469,0,10,444671024,444671034
13161494,0,7,444671135,444671142
13161496,0,13,444671142,444671155
13161502,0,3,444671155,444671158
13161506,0,10,444671158,444671168
13161531,0,7,444671269,444671276
13161543,0,16,444671290,444671306
13161595,0,7,444671517,444671524
13161607,0,16,444671538,444671554
13161632,0,7,444671657,444671664
13161634,0,13,444671664,444671677
13161640,0,3,444671677,444671680
13161644,0,10,444671680,444671690
13161660,0,7,444671755,444671762
13161662,0,13,444671762,444671775
13161668,0,3,444671775,444671778
13161672,0,10,444671778,444671788
13161724,0,7,444671997,444672004
13161726,0,13,444672004,444672017
13161732,0,3,444672017,444672020
13161736,0,10,444672020,444672030
13161779,0,7,444672203,444672210
13161791,0,16,444672224,444672240
13161897,0,7,444672667,444672674
13161899,0,13,444672674,444672687
13161905,0,3,444672687,444672690
13161909,0,10,444672690,444672700
13174388,0,7,444780415,444780422
13174389,0,13,444780422,444780435
13174395,0,3,444780435,444780438
13174399,0,10,444780438,444780448
13174415,0,7,444780513,444780520
13174417,0,13,444780520,444780533
13174423,0,3,444780533,444780536
13174427,0,10,444780536,444780546
13174452,0,7,444780647,444780654
13174454,0,13,444780654,444780667
13174460,0,3,444780667,444780670
13174464,0,10,444780670,444780680
13174489,0,7,444780781,444780788
13174491,0,13,444780788,444780801
13174497,0,3,444780801,444780804
13174501,0,10,444780804,444780814
13174553,0,7,444781023,444781030
13174555,0,13,444781030,444781043
13174561,0,3,444781043,444781046
13174565,0,10,444781046,444781056
13174590,0,7,444781157,444781164
13174602,0,16,444781178,444781194
13174618,0,7,444781261,444781268
13174620,0,13,444781268,444781281
13174626,0,3,444781281,444781284
13174630,0,10,444781284,444781294
13174682,0,7,444781503,444781510
13174684,0,13,444781510,444781523
13174690,0,3,444781523,444781526
13174694,0,10,444781526,444781536
13174737,0,7,444781709,444781716
13174739,0,13,444781716,444781729
13174745,0,3,444781729,444781732
13174749,0,10,444781732,444781742
13174855,0,7,444782167,444782174
13174857,0,13,444782174,444782187
13174863,0,3,444782187,444782190
13174867,0,6,444782190,444782196
13187333,0,7,444889995,444890002
13187334,0,6,444890002,444890008
13187336,0,6,444890008,444890014
13187337,0,10,444890014,444890024
13187362,0,7,444890115,444890122
13187364,0,13,444890122,444890135
13187370,0,3,444890135,444890138
13187374,0,10,444890138,444890148
13187399,0,7,444890249,444890256
13187411,0,16,444890270,444890286
13187436,0,7,444890389,444890396
13187438,0,13,444890396,444890409
13187444,0,3,444890409,444890412
13187448,0,10,444890412,444890422
13187500,0,7,444890631,444890638
13187502,0,13,444890638,444890651
13187508,0,3,444890651,444890654
13187512,0,10,444890654,444890664
13187537,0,7,444890765,444890772
13187549,0,16,444890786,444890802
13187565,0,7,444890869,444890876
13187567,0,13,444890876,444890889
13187573,0,3,444890889,444890892
13187577,0,10,444890892,444890902
13187629,0,7,444891111,444891118
13187631,0,13,444891118,444891131
13187637,0,3,444891131,444891134
13187641,0,10,444891134,444891144
13187684,0,7,444891317,444891324
13187686,0,13,444891324,444891337
13187692,0,3,444891337,444891340
13187696,0,10,444891340,444891350
13187802,0,7,444891775,444891782
13187814,0,16,444891796,444891812
13200296,0,7,444999613,444999620
13200307,0,16,444999634,444999650
13200323,0,7,444999717,444999724
13200335,0,8,444999738,444999746
13200360,0,7,444999857,444999864
13200372,0,8,444999878,444999886
13200397,0,7,444999997,445000004
13200409,0,8,445000018,445000026
13200461,0,7,445000245,445000252
13200473,0,8,445000266,445000274
13200498,0,7,445000385,445000392
13200510,0,8,445000406,445000414
13200526,0,7,445000489,445000496
13200538,0,8,445000510,445000518
13200590,0,7,445000737,445000744
13200602,0,8,445000758,445000766
13200645,0,7,445000949,445000956
13200657,0,8,445000970,445000978
13200763,0,7,445001413,445001420
13200775,0,8,445001434,445001442
13213234,0,7,445109181,445109188
13213235,0,6,445109188,445109194
13213237,0,6,445109194,445109200
13213263,0,7,445109301,445109308
13213275,0,8,445109322,445109330
13213300,0,7,445109441,445109448
13213312,0,8,445109462,445109470
13213337,0,7,445109581,445109588
13213349,0,8,445109602,445109610
13213401,0,7,445109829,445109836
13213413,0,8,445109850,445109858
13213438,0,7,445109969,445109976
13213450,0,8,445109990,445109998
13213466,0,7,445110073,445110080
13213478,0,8,445110094,445110102
13213530,0,7,445110321,445110328
13213542,0,8,445110342,445110350
13213585,0,7,445110533,445110540
13213597,0,8,445110554,445110562
13213703,0,7,445110997,445111004
13213715,0,8,445111018,445111026
13226190,0,7,445218797,445218804
13226201,0,8,445218818,445218826
13226217,0,7,445218901,445218908
13226229,0,8,445218922,445218930
13226254,0,7,445219041,445219048
13226266,0,8,445219062,445219070
13226291,0,7,445219181,445219188
13226293,0,13,445219188,445219201
13226299,0,3,445219201,445219204
13226303,0,6,445219204,445219210
13226355,0,7,445219427,445219434
13226367,0,8,445219448,445219456
13226392,0,7,445219567,445219574
13226404,0,8,445219588,445219596
13226420,0,7,445219671,445219678
13226432,0,16,445219692,445219708
13226484,0,7,445219919,445219926
13226496,0,8,445219940,445219948
13226539,0,7,445220131,445220138
13226551,0,8,445220152,445220160
13226657,0,7,445220595,445220602
13226669,0,8,445220616,445220624
13239146,0,7,445328355,445328362
13239147,0,6,445328362,445328368
13239149,0,6,445328368,445328374
13239175,0,7,445328475,445328482
13239187,0,16,445328496,445328512
13239212,0,7,445328615,445328622
13239214,0,13,445328622,445328635
13239220,0,3,445328635,445328638
13239224,0,6,445328638,445328644
13239249,0,7,445328753,445328760
13239261,0,8,445328774,445328782
13239313,0,7,445329001,445329008
13239315,0,13,445329008,445329021
13239321,0,3,445329021,445329024
13239325,0,10,445329024,445329034
13239350,0,7,445329135,445329142
13239362,0,8,445329156,445329164
13239378,0,7,445329239,445329246
13239390,0,8,445329260,445329268
13239442,0,7,445329487,445329494
13239454,0,16,445329508,445329524
13239497,0,7,445329699,445329706
13239509,0,8,445329720,445329728
13239615,0,7,445330163,445330170
13239627,0,8,445330184,445330192
13252089,0,7,445437903,445437910
13252090,0,13,445437910,445437923
13252096,0,3,445437923,445437926
13252100,0,6,445437926,445437932
13252116,0,7,445438005,445438012
13252128,0,16,445438026,445438042
13252153,0,7,445438145,445438152
13252165,0,16,445438166,445438182
13252190,0,7,445438285,445438292
13252202,0,16,445438306,445438322
13252254,0,7,445438533,445438540
13252266,0,16,445438554,445438570
13252291,0,7,445438673,445438680
13252303,0,8,445438694,445438702
13252319,0,7,445438777,445438784
13252331,0,16,445438798,445438814
13252383,0,7,445439025,445439032
13252385,0,13,445439032,445439045
13252391,0,3,445439045,445439048
13252395,0,6,445439048,445439054
13252438,0,7,445439235,445439242
13252450,0,8,445439256,445439264
13252556,0,7,445439699,445439706
13252568,0,16,445439720,445439736
13265036,0,7,445547491,445547498
13265037,0,13,445547498,445547511
13265043,0,3,445547511,445547514
13265047,0,6,445547514,445547520
13265063,0,7,445547593,445547600
13265075,0,8,445547614,445547622
13265100,0,7,445547733,445547740
13265112,0,16,445547754,445547770
13265137,0,7,445547873,445547880
13265149,0,16,445547894,445547910
13265201,0,7,445548121,445548128
13265213,0,16,445548142,445548158
13265238,0,7,445548261,445548268
13265240,0,13,445548268,445548281
13265246,0,3,445548281,445548284
13265250,0,6,445548284,445548290
13265266,0,7,445548363,445548370
13265268,0,13,445548370,445548383
13265274,0,3,445548383,445548386
13265278,0,10,445548386,445548396
13265330,0,7,445548605,445548612
13265332,0,13,445548612,445548625
13265338,0,3,445548625,445548628
13265342,0,10,445548628,445548638
13265385,0,7,445548811,445548818
13265397,0,16,445548832,445548848
13265503,0,7,445549275,445549282
13265515,0,8,445549296,445549304
13277986,0,7,445657063,445657070
13277997,0,8,445657084,445657092
13278013,0,7,445657167,445657174
13278015,0,13,445657174,445657187
13278021,0,3,445657187,445657190
13278025,0,6,445657190,445657196
13278050,0,7,445657305,445657312
13278062,0,8,445657326,445657334
13278087,0,7,445657445,445657452
13278089,0,13,445657452,445657465
13278095,0,3,445657465,445657468
13278099,0,6,445657468,445657474
13278151,0,7,445657691,445657698
13278163,0,8,445657712,445657720
13278188,0,7,445657831,445657838
13278190,0,13,445657838,445657851
13278196,0,3,445657851,445657854
13278200,0,10,445657854,445657864
13278216,0,7,445657929,445657936
13278218,0,13,445657936,445657949
13278224,0,3,445657949,445657952
13278228,0,6,445657952,445657958
13278280,0,7,445658175,445658182
13278292,0,16,445658196,445658212
13278335,0,7,445658387,445658394
13278337,0,13,445658394,445658407
13278343,0,3,445658407,445658410
13278347,0,6,445658410,445658416
13278453,0,7,445658849,445658856
13278465,0,8,445658870,445658878
13290941,0,7,445766685,445766692
13290952,0,16,445766706,445766722
13290968,0,7,445766789,445766796
13290980,0,8,445766810,445766818
13291005,0,7,445766929,445766936
13291017,0,8,445766950,445766958
13291042,0,7,445767069,445767076
13291054,0,8,445767090,445767098
13291106,0,7,445767317,445767324
13291118,0,16,445767338,445767354
13291143,0,7,445767457,445767464
13291155,0,16,445767478,445767494
13291171,0,7,445767561,445767568
13291173,0,13,445767568,445767581
13291179,0,3,445767581,445767584
13291183,0,6,445767584,445767590
13291235,0,7,445767807,445767814
13291237,0,13,445767814,445767827
13291243,0,3,445767827,445767830
13291247,0,6,445767830,445767836
13291290,0,7,445768017,445768024
13291302,0,8,445768038,445768046
13291408,0,7,445768481,445768488
13291410,0,13,445768488,445768501
13291416,0,3,445768501,445768504
13291420,0,10,445768504,445768514
13302251,0,7,445856047,445856054
13302252,0,5,445856054,445856059
13302260,0,6,445856059,445856065
13303898,0,7,445876217,445876224
13303899,0,13,445876224,445876237
13303905,0,3,445876237,445876240
13303909,0,6,445876240,445876246
13303925,0,7,445876319,445876326
13303927,0,13,445876326,445876339
13303933,0,3,445876339,445876342
13303937,0,10,445876342,445876352
13303962,0,7,445876453,445876460
13303964,0,13,445876460,445876473
13303970,0,3,445876473,445876476
13303974,0,6,445876476,445876482
13303999,0,7,445876591,445876598
13304001,0,13,445876598,445876611
13304007,0,3,445876611,445876614
13304011,0,6,445876614,445876620
13304063,0,7,445876837,445876844
13304075,0,16,445876858,445876874
13304100,0,7,445876977,445876984
13304112,0,16,445876998,445877014
13304128,0,7,445877081,445877088
13304140,0,16,445877102,445877118
13304192,0,7,445877329,445877336
13304194,0,13,445877336,445877349
13304200,0,3,445877349,445877352
13304204,0,6,445877352,445877358
13304247,0,7,445877539,445877546
13304249,0,13,445877546,445877559
13304255,0,3,445877559,445877562
13304259,0,10,445877562,445877572
13304365,0,7,445877997,445878004
13304377,0,16,445878018,445878034
13316848,0,7,445985747,445985754
13316849,0,6,445985754,445985760
13316851,0,6,445985760,445985766
13316877,0,7,445985867,445985874
13316889,0,8,445985888,445985896
13316914,0,7,445986007,445986014
13316916,0,13,445986014,445986027
13316922,0,3,445986027,445986030
13316926,0,10,445986030,445986040
13316951,0,7,445986141,445986148
13316953,0,13,445986148,445986161
13316959,0,3,445986161,445986164
13316963,0,10,445986164,445986174
13317015,0,7,445986383,445986390
13317027,0,16,445986404,445986420
13317052,0,7,445986523,445986530
13317054,0,13,445986530,445986543
13317060,0,3,445986543,445986546
13317064,0,6,445986546,445986552
13317080,0,7,445986625,445986632
13317082,0,13,445986632,445986645
13317088,0,3,445986645,445986648
13317092,0,6,445986648,445986654
13317144,0,7,445986871,445986878
13317156,0,16,445986892,445986908
13317199,0,7,445987083,445987090
13317201,0,13,445987090,445987103
13317207,0,3,445987103,445987106
13317211,0,10,445987106,445987116
13317317,0,7,445987541,445987548
13317329,0,16,445987562,445987578
13329794,0,7,446095319,446095326
13329795,0,13,446095326,446095339
13329801,0,3,446095339,446095342
13329805,0,10,446095342,446095352
13329821,0,7,446095417,446095424
13329823,0,13,446095424,446095437
13329829,0,3,446095437,446095440
13329833,0,10,446095440,446095450
13329858,0,7,446095551,446095558
13329860,0,13,446095558,446095571
13329866,0,3,446095571,446095574
13329870,0,6,446095574,446095580
13329895,0,7,446095689,446095696
13329897,0,13,446095696,446095709
13329903,0,3,446095709,446095712
13329907,0,10,446095712,446095722
13329959,0,7,446095931,446095938
13329961,0,13,446095938,446095951
13329967,0,3,446095951,446095954
13329971,0,10,446095954,446095964
13329996,0,7,446096065,446096072
13329998,0,13,446096072,446096085
13330004,0,3,446096085,446096088
13330008,0,10,446096088,446096098
13330024,0,7,446096163,446096170
13330026,0,13,446096170,446096183
13330032,0,3,446096183,446096186
13330036,0,6,446096186,446096192
13330088,0,7,446096409,446096416
13330090,0,13,446096416,446096429
13330096,0,3,446096429,446096432
13330100,0,10,446096432,446096442
13330143,0,7,446096615,446096622
13330145,0,13,446096622,446096635
13330151,0,3,446096635,446096638
13330155,0,6,446096638,446096644
13330261,0,7,446097077,446097084
13330263,0,13,446097084,446097097
13330269,0,3,446097097,446097100
13330273,0,10,446097100,446097110
13342734,0,7,446204865,446204872
13342745,0,16,446204886,446204902
13342761,0,7,446204969,446204976
13342773,0,16,446204990,446205006
13342798,0,7,446205109,446205116
13342810,0,16,446205130,446205146
13342835,0,7,446205249,446205256
13342847,0,16,446205270,446205286
13342899,0,7,446205497,446205504
13342901,0,13,446205504,446205517
13342907,0,3,446205517,446205520
13342911,0,10,446205520,446205530
13342936,0,7,446205631,446205638
13342938,0,13,446205638,446205651
13342944,0,3,446205651,446205654
13342948,0,6,446205654,446205660
13342964,0,7,446205733,446205740
13342966,0,13,446205740,446205753
13342972,0,3,446205753,446205756
13342976,0,10,446205756,446205766
13343028,0,7,446205975,446205982
13343030,0,13,446205982,446205995
13343036,0,3,446205995,446205998
13343040,0,10,446205998,446206008
13343083,0,7,446206181,446206188
13343085,0,13,446206188,446206201
13343091,0,3,446206201,446206204
13343095,0,6,446206204,446206210
13343201,0,7,446206643,446206650
13343203,0,13,446206650,446206663
13343209,0,3,446206663,446206666
13343213,0,10,446206666,446206676
13355691,0,7,446314469,446314476
13355692,0,13,446314476,446314489
13355698,0,3,446314489,446314492
13355702,0,6,446314492,446314498
13355718,0,7,446314571,446314578
13355720,0,13,446314578,446314591
13355726,0,3,446314591,446314594
13355730,0,10,446314594,446314604
13355755,0,7,446314705,446314712
13355757,0,13,446314712,446314725
13355763,0,3,446314725,446314728
13355767,0,10,446314728,446314738
13355792,0,7,446314839,446314846
13355794,0,13,446314846,446314859
13355800,0,3,446314859,446314862
13355804,0,6,446314862,446314868
13355856,0,7,446315085,446315092
13355858,0,13,446315092,446315105
13355864,0,3,446315105,446315108
13355868,0,10,446315108,446315118
13355893,0,7,446315219,446315226
13355895,0,13,446315226,446315239
13355901,0,3,446315239,446315242
13355905,0,10,446315242,446315252
13355921,0,7,446315317,446315324
13355923,0,13,446315324,446315337
13355929,0,3,446315337,446315340
13355933,0,10,446315340,446315350
13355985,0,7,446315559,446315566
13355987,0,13,446315566,446315579
13355993,0,3,446315579,446315582
13355997,0,10,446315582,446315592
13356040,0,7,446315765,446315772
13356042,0,13,446315772,446315785
13356048,0,3,446315785,446315788
13356052,0,6,446315788,446315794
13356158,0,7,446316227,446316234
13356160,0,13,446316234,446316247
13356166,0,3,446316247,446316250
13356170,0,6,446316250,446316256
13368651,0,7,446424105,446424112
13368652,0,6,446424112,446424118
13368654,0,6,446424118,446424124
13368655,0,10,446424124,446424134
13368680,0,7,446424225,446424232
13368682,0,13,446424232,446424245
13368688,0,3,446424245,446424248
13368692,0,6,446424248,446424254
13368717,0,7,446424363,446424370
13368719,0,13,446424370,446424383
13368725,0,3,446424383,446424386
13368729,0,10,446424386,446424396
13368754,0,7,446424497,446424504
13368756,0,13,446424504,446424517
13368762,0,3,446424517,446424520
13368766,0,6,446424520,446424526
13368818,0,7,446424743,446424750
13368830,0,8,446424764,446424772
13368855,0,7,446424883,446424890
13368857,0,13,446424890,446424903
13368863,0,3,446424903,446424906
13368867,0,6,446424906,446424912
13368883,0,7,446424985,446424992
13368895,0,8,446425006,446425014
13368947,0,7,446425233,446425240
13368949,0,13,446425240,446425253
13368955,0,3,446425253,446425256
13368959,0,10,446425256,446425266
13369002,0,7,446425439,446425446
13369004,0,13,446425446,446425459
13369010,0,3,446425459,446425462
13369014,0,10,446425462,446425472
13369120,0,7,446425897,446425904
13369122,0,13,446425904,446425917
13369128,0,3,446425917,446425920
13369132,0,10,446425920,446425930
13379961,0,7,446513503,446513510
13381600,0,7,446533615,446533622
13381601,0,13,446533622,446533635
13381607,0,3,446533635,446533638
13381611,0,10,446533638,446533648
13381627,0,7,446533713,446533720
13381629,0,13,446533720,446533733
13381635,0,3,446533733,446533736
13381639,0,10,446533736,446533746
13381664,0,7,446533847,446533854
13381666,0,13,446533854,446533867
13381672,0,3,446533867,446533870
13381676,0,10,446533870,446533880
13381701,0,7,446533981,446533988
13381703,0,13,446533988,446534001
13381709,0,3,446534001,446534004
13381713,0,6,446534004,446534010
13381765,0,7,446534227,446534234
13381767,0,13,446534234,446534247
13381773,0,3,446534247,446534250
13381777,0,6,446534250,446534256
13381802,0,7,446534365,446534372
13381804,0,13,446534372,446534385
13381810,0,3,446534385,446534388
13381814,0,10,446534388,446534398
13381830,0,7,446534463,446534470
13381832,0,13,446534470,446534483
13381838,0,3,446534483,446534486
13381842,0,6,446534486,446534492
13381894,0,7,446534709,446534716
13381906,0,16,446534730,446534746
13381949,0,7,446534921,446534928
13381961,0,16,446534942,446534958
13382067,0,7,446535385,446535392
13382079,0,16,446535406,446535422
13394556,0,7,446643251,446643258
13394557,0,13,446643258,446643271
13394563,0,3,446643271,446643274
13394567,0,10,446643274,446643284
13394583,0,7,446643349,446643356
13394585,0,13,446643356,446643369
13394591,0,3,446643369,446643372
13394595,0,10,446643372,446643382
13394620,0,7,446643489,446643496
13394632,0,16,446643510,446643526
13394657,0,7,446643629,446643636
13394659,0,13,446643636,446643649
13394665,0,3,446643649,446643652
13394669,0,10,446643652,446643662
13394721,0,7,446643877,446643884
13394723,0,13,446643884,446643897
13394729,0,3,446643897,446643900
13394733,0,10,446643900,446643910
13394758,0,7,446644017,446644024
13394760,0,5,446644024,446644029
13394766,0,6,446644029,446644035
13394786,0,7,446644117,446644124
13394788,0,13,446644124,446644137
13394794,0,3,446644137,446644140
13394798,0,10,446644140,446644150
13394850,0,7,446644365,446644372
13394852,0,5,446644372,446644377
13394858,0,6,446644377,446644383
13394905,0,7,446644573,446644580
13394907,0,13,446644580,446644593
13394913,0,3,446644593,446644596
13394917,0,10,446644596,446644606
13395023,0,7,446645037,446645044
13395025,0,5,446645044,446645049
13395031,0,6,446645049,446645055
13407524,0,7,446752957,446752964
13407535,0,8,446752978,446752986
13407551,0,7,446753061,446753068
13407563,0,8,446753082,446753090
13407588,0,7,446753201,446753208
13407600,0,8,446753222,446753230
13407625,0,7,446753341,446753348
13407637,0,16,446753362,446753378
13407689,0,7,446753589,446753596
13407701,0,8,446753610,446753618
13407726,0,7,446753729,446753736
13407738,0,8,446753750,446753758
13407754,0,7,446753833,446753840
13407766,0,8,446753854,446753862
13407818,0,7,446754081,446754088
13407830,0,16,446754102,446754118
13407873,0,7,446754293,446754300
13407885,0,8,446754314,446754322
13407991,0,7,446754757,446754764
13408003,0,8,446754778,446754786
13420475,0,7,446862603,446862610
13420486,0,8,446862624,446862632
13420502,0,7,446862707,446862714
13420514,0,8,446862728,446862736
13420539,0,7,446862847,446862854
13420551,0,16,446862868,446862884
13420576,0,7,446862987,446862994
13420578,0,13,446862994,446863007
13420584,0,3,446863007,446863010
13420588,0,6,446863010,446863016
13420640,0,7,446863233,446863240
13420652,0,8,446863254,446863262
13420677,0,7,446863373,446863380
13420689,0,16,446863394,446863410
13420705,0,7,446863477,446863484
13420717,0,8,446863498,446863506
13420769,0,7,446863725,446863732
13420781,0,8,446863746,446863754
13420824,0,7,446863937,446863944
13420836,0,8,446863958,446863966
13420942,0,7,446864401,446864408
13420954,0,8,446864422,446864430
13431780,0,7,446952003,446952010
13431781,0,5,446952010,446952015
13431789,0,6,446952015,446952021
13433425,0,7,446972157,446972164
13433436,0,16,446972178,446972194
13433452,0,7,446972261,446972268
13433464,0,16,446972282,446972298
13433489,0,7,446972401,446972408
13433491,0,13,446972408,446972421
13433497,0,3,446972421,446972424
13433501,0,6,446972424,446972430
13433526,0,7,446972539,446972546
13433538,0,8,446972560,446972568
13433590,0,7,446972787,446972794
13433592,0,13,446972794,446972807
13433598,0,3,446972807,446972810
13433602,0,6,446972810,446972816
13433627,0,7,446972925,446972932
13433639,0,16,446972946,446972962
13433655,0,7,446973029,446973036
13433657,0,13,446973036,446973049
13433663,0,3,446973049,446973052
13433667,0,10,446973052,446973062
13433719,0,7,446973271,446973278
13433721,0,13,446973278,446973291
13433727,0,3,446973291,446973294
13433731,0,6,446973294,446973300
13433774,0,7,446973481,446973488
13433786,0,16,446973502,446973518
13433892,0,7,446973945,446973952
13433894,0,13,446973952,446973965
13433900,0,3,446973965,446973968
13433904,0,6,446973968,446973974
